-1.326361	-1.274577	-0.974068	-0.511278	0.049502	0.553849	1.027641	1.366788
0.068135	0.034049	0.020168	0.095107	0.054058	0.067253	0.058569	0.163498
0.000000	0.323710	0.131322	0.039337	0.020219	0.224805	0.000000	0.260606	0.659326	0.000000	0.000000	0.003735	0.035662	0.070210	0.000000	0.231067	0.000000	0.304542	0.000000	0.054253	0.182618	0.140460	0.000000	0.318127	0.000000	0.159287	0.338580	0.000000	0.183740	0.117575	0.159913	0.040905	0.000000	0.228970	0.202478	0.331980	0.000000	0.000000	0.191732	0.044840	0.000000	0.109314	0.258771	0.135526	0.206431	0.000000	0.163308	0.126649	0.000000	0.000000	0.008592	0.015225	0.183861	0.742236	0.000000	0.050087	0.000000	0.000000	0.000000	0.007670	0.000000	0.651975	0.340355	0.000000
