-1.807369	-1.677280	-1.570078	-1.467550	-1.522428	-1.505475	-1.332457	-1.224262	-1.357750	-1.315663	-1.347252	-1.190197	-1.214027	-1.171354	-1.186813	-1.028938	-1.010563	-1.039433	-1.141300	-1.098587	-1.066243	-0.969875	-0.983474	-1.049567	-0.969557	-0.869294	-0.873335	-0.836391	-0.839755	-0.757564	-0.703008	-0.748601	-0.623872	-0.557477	-0.513696	-0.399422	-0.254881	-0.333734	-0.158687	-0.215135	-0.094370	0.048891	-0.079606	-0.180797	0.021908	0.049688	0.223659	0.210911	0.113058	0.233878	0.191623	0.317110	0.335763	0.389816	0.428382	0.388052	0.505876	0.496521	0.588831	0.575453	0.717013	0.763720	0.870496	0.735645	0.663260	0.603872	0.796992	0.827228	0.970135	1.147159	0.947180	0.981867	0.913912	1.092599	1.133571	1.260031	1.239311	1.155636	1.143378	1.203321	1.299516	1.364465	1.419925	1.376944	1.405346	1.582670	1.574392	1.554053	1.750664	1.775971	1.905665	2.042839	2.128684	2.297218	2.385924	2.640056
0.005062	0.005253	0.008986	0.005087	0.005778	0.006010	0.008875	0.009376	0.004424	0.004583	0.003462	0.005734	0.002639	0.004069	0.005859	0.020254	0.009296	0.005193	0.002427	0.002678	0.002981	0.003691	0.006246	0.001502	0.001990	0.003368	0.003680	0.003201	0.009151	0.006960	0.003760	0.022659	0.042253	0.010588	0.005708	0.003763	0.004799	0.004720	0.011443	0.003745	0.003918	0.007316	0.016610	0.014295	0.008962	0.010841	0.008730	0.018014	0.007671	0.017856	0.005120	0.005556	0.007740	0.021691	0.018422	0.005927	0.006286	0.006448	0.013590	0.004183	0.004669	0.007199	0.014210	0.038889	0.010190	0.010398	0.006547	0.007104	0.008720	0.009939	0.007363	0.005065	0.005894	0.006762	0.005259	0.006393	0.005445	0.007428	0.026471	0.015535	0.035731	0.008135	0.005612	0.012702	0.011286	0.009962	0.011478	0.010118	0.013255	0.013963	0.019612	0.016812	0.012690	0.012417	0.021566	0.012466
