-1.730067	-1.491759	-1.554240	-1.455343	-1.224703	-1.319975	-1.337702	-1.165483	-1.174104	-1.082881	-1.108448	-1.014951	-1.037646	-0.935000	-0.902140	-0.839343	-0.797512	-0.759623	-0.562615	-0.459725	-0.289079	-0.313303	-0.168766	-0.011976	-0.060506	-0.137525	0.120061	0.326218	0.164438	0.186796	0.295851	0.488142	0.385416	0.682406	0.479795	0.582124	0.760187	0.720582	0.977323	0.643596	0.674671	0.849702	0.962561	0.832174	1.001308	0.980195	1.139998	1.173213	1.120565	1.199982	1.300269	1.355225	1.517907	1.506506	1.579766	1.400457	1.713335	1.848239	1.838730	2.006845	2.087260	2.233224	2.423642	2.620948
0.008050	0.009101	0.019114	0.009247	0.010579	0.005576	0.003793	0.006750	0.004270	0.033649	0.008466	0.005265	0.002547	0.004849	0.004529	0.009640	0.034076	0.005847	0.012009	0.006931	0.005995	0.004837	0.005122	0.009229	0.018995	0.019871	0.016815	0.026023	0.006289	0.016300	0.005742	0.011041	0.007228	0.045197	0.012106	0.006567	0.007442	0.013360	0.011082	0.020378	0.013884	0.008958	0.008821	0.007310	0.005709	0.011121	0.005771	0.008531	0.015374	0.037000	0.006766	0.009764	0.013135	0.010724	0.019718	0.021031	0.018410	0.009203	0.026457	0.013038	0.023809	0.017152	0.013029	0.011936
