-1.773752	-1.767655	-1.660049	-1.536592	-1.560638	-1.488388	-1.515240	-1.373687	-1.356389	-1.334422	-1.399053	-1.338734	-1.168256	-1.207906	-1.297747	-1.272392	-1.190039	-1.199782	-1.019515	-1.075094	-1.050739	-1.167820	-1.178070	-1.174525	-1.094358	-1.087369	-1.043197	-0.950447	-1.016650	-1.073264	-0.996770	-0.912443	-0.900093	-0.934878	-0.831734	-0.851934	-0.776266	-0.818291	-0.859764	-0.796408	-0.668230	-0.740432	-0.644121	-0.493840	-0.552228	-0.534331	-0.419108	-0.278020	-0.272130	-0.358055	-0.207955	-0.227275	-0.155804	-0.088426	0.069401	-0.090403	-0.032736	-0.182500	-0.024202	-0.114004	0.158197	0.110648	0.139711	0.134262	0.256260	0.182144	0.285099	0.431697	0.267216	0.308815	0.437339	0.417072	0.426645	0.438142	0.442825	0.440995	0.532761	0.591537	0.712565	0.608281	0.709667	0.854342	0.579949	0.660221	0.531022	0.616106	0.732816	0.851303	0.794244	0.866453	0.857127	1.188200	1.015064	0.851006	1.002017	0.900424	1.059086	1.087869	1.157741	1.202421	1.248490	1.024318	1.251318	1.031097	1.345168	1.271379	1.351452	1.452480	1.403880	1.425792	1.171657	1.462854	1.535000	1.553067	1.613781	1.580708	1.766513	1.790110	1.836792	1.954284	1.988162	2.138867	2.244918	2.191466	2.409625	2.460602	2.612361	2.744191
0.007509	0.004330	0.003849	0.006302	0.006776	0.005278	0.005144	0.005174	0.005129	0.008245	0.004147	0.003901	0.006372	0.002670	0.005138	0.005632	0.003757	0.005379	0.008649	0.005733	0.005568	0.003593	0.006925	0.002298	0.002836	0.004607	0.002545	0.003306	0.004529	0.002079	0.002213	0.002570	0.002958	0.003432	0.012639	0.007563	0.006192	0.006900	0.006769	0.004396	0.003358	0.036218	0.004161	0.007590	0.037838	0.006101	0.003713	0.005502	0.005898	0.003869	0.012337	0.003453	0.006832	0.004449	0.006204	0.016610	0.021659	0.015445	0.008982	0.020928	0.009311	0.012173	0.014346	0.005542	0.006635	0.012571	0.018620	0.013276	0.004175	0.005005	0.015336	0.003730	0.005074	0.018555	0.005749	0.009101	0.004562	0.003682	0.004113	0.008651	0.007961	0.004546	0.020330	0.011156	0.012843	0.010104	0.004374	0.004714	0.011288	0.027628	0.015384	0.010970	0.005916	0.006391	0.004012	0.007450	0.009380	0.004255	0.004675	0.004704	0.007128	0.011357	0.011040	0.015813	0.031076	0.006693	0.007536	0.004759	0.013602	0.009401	0.021283	0.009500	0.011332	0.016842	0.008429	0.009214	0.008112	0.011455	0.013736	0.009085	0.013867	0.009401	0.010965	0.014687	0.013908	0.004349	0.004803	0.005451
